ID,price,countofbedrooms,countofbathrooms,size,minimumtosubway,buildingage,haswasher,haselevator,hasdishwasher,hasgym
2291,3300,1.0,1,730,9,57,0,0,0,0
2292,4134,1.0,1,831,4,57,0,0,0,0
2293,10000,2.0,3,1721,1,90,1,0,0,0
2294,2992,2.0,1,950,4,106,0,0,0,0
2295,4800,2.0,1,800,1,103,1,0,1,0
2296,4700,0.0,1,749,4,4,1,1,1,0
2297,6500,2.0,1,1200,4,93,0,0,0,0
2298,3750,1.0,1,684,5,15,0,0,0,0
2299,2200,0.0,1,400,8,54,0,0,0,0
2300,3750,1.0,1,642,7,9,0,1,0,1
2301,3375,1.0,1,620,10,29,0,0,0,0
2302,2895,0.0,1,540,7,52,0,0,0,0
2303,8000,2.0,2,1940,1,104,0,0,0,0
2304,6853,2.0,2,1127,2,42,0,0,0,0
2305,2290,0.0,1,342,2,89,0,1,0,0
2306,5200,2.0,1,850,6,36,0,0,0,0
2307,5000,1.0,1,664,1,1,0,0,0,0
2308,6000,3.0,1,1200,6,91,0,1,1,0
2309,4595,3.0,1,850,5,116,0,0,0,0
2310,6495,2.0,2,950,4,19,0,0,0,0
2311,3387,1.0,1,750,6,106,1,1,0,1
2312,3400,3.0,1,800,3,95,0,0,0,0
2313,3475,1.0,1,585,6,113,0,0,0,0
2314,4245,1.0,1,641,4,16,0,0,0,0
2315,16750,3.0,3,2207,43,8,0,1,1,1
2316,3800,1.0,1,700,13,9,0,0,0,0
2317,2900,0.0,1,425,2,28,1,1,1,1
2318,2550,0.5,1,355,4,85,0,0,0,0
2319,4900,1.0,2,1011,3,29,0,0,0,0
2320,6935,2.0,2,1098,5,13,0,0,0,0
2321,4650,1.0,1,677,4,29,0,0,0,0
2322,3900,1.0,1,606,2,6,0,0,0,0
2323,5515,2.0,1,1028,7,39,0,0,0,0
2324,3460,0.0,1,538,3,54,1,1,1,0
2325,6000,3.0,2,1200,2,31,0,1,0,0
2326,2995,0.0,1,439,6,106,0,1,0,1
2327,3000,2.0,1,600,6,106,0,0,0,0
2328,5380,1.0,1,850,2,11,0,0,1,0
2329,4564,1.0,1,607,3,16,1,1,1,1
2330,2200,0.0,1,400,8,54,0,1,0,1
2331,8095,2.0,2,1241,43,8,0,0,0,0
2332,3500,0.0,1,560,4,12,0,0,0,0
2333,6996,1.0,1,1104,1,3,0,0,0,0
2334,3600,1.0,1,685,5,17,0,0,0,0
2335,14200,3.0,2,1947,1,85,0,0,0,0
2336,4050,1.0,1,594,2,0,0,0,0,0
2337,4750,2.0,1,850,1,30,0,0,0,0
2338,12500,2.0,2,2539,3,101,1,0,0,0
2339,7700,2.0,2,1165,1,9,0,0,0,0
2340,18000,3.0,3,1850,5,10,0,0,0,0
2341,11000,2.0,2,1285,2,10,0,0,0,0
2342,2700,1.0,1,600,3,106,0,0,0,0
2343,2595,2.0,1,550,4,116,0,1,0,0
2344,3500,1.0,1,704,6,30,1,1,1,1
2345,4995,2.0,1,1260,7,52,0,1,0,1
2346,3900,2.0,2,1054,1,11,0,1,0,1
2347,2500,1.0,1,600,5,116,0,0,0,0
2348,3750,1.0,1,685,5,15,0,0,0,0
2349,11000,3.0,2,1800,12,26,0,1,1,0
2350,2800,1.0,1,630,5,46,0,1,1,0
2351,3778,0.0,1,943,4,47,0,0,0,0
2352,3345,1.0,1,665,5,17,0,0,0,0
2353,3900,1.0,1,650,5,30,0,1,0,0
2354,4600,4.0,2,1100,1,96,0,1,1,0
2355,6500,2.0,2,1162,3,15,0,0,0,0
2356,3100,1.0,1,704,1,30,1,1,0,1
2357,5827,2.0,2,1385,2,116,1,0,1,0
2358,4300,1.0,1,931,2,84,0,1,1,0
2359,2600,0.0,1,448,1,103,0,0,0,0
2360,3705,1.0,1,809,7,39,0,0,0,0
2361,2500,0.0,1,480,4,20,1,0,1,1
2362,3650,2.0,1,850,6,59,0,0,0,0
2363,8995,2.0,2,868,3,115,0,0,0,0
2364,10000,2.0,3,2010,4,31,0,1,0,1
2365,3800,0.0,0,986,3,25,0,0,0,0
2366,3250,1.0,1,700,6,87,0,1,1,1
2367,6113,2.0,2,1004,4,19,0,0,0,0
2368,3500,2.0,1,800,2,116,0,0,0,0
2369,4000,1.0,1,740,15,43,0,1,0,0
2370,6495,2.0,1,950,3,116,0,0,0,0
2371,2995,1.0,1,999,4,106,0,0,0,0
2372,3250,1.0,1,727,12,32,0,1,0,1
2373,7500,2.0,2,1343,2,27,0,0,0,0
2374,2095,1.0,1,700,5,77,0,0,0,0
2375,5900,1.0,1,986,5,3,0,0,0,0
2376,6400,2.0,2,1293,4,57,0,0,0,0
2377,8650,4.0,3,1860,17,15,0,1,0,0
2378,4600,1.0,1,1045,1,88,1,1,1,1
2379,2000,1.0,1,600,3,116,0,1,1,0
2380,3795,3.0,2,1110,4,13,0,0,1,0
2381,4745,0.0,1,863,3,52,0,0,0,0
2382,3910,1.0,1,623,8,16,0,0,0,0
2383,4335,1.0,1,542,2,8,0,0,0,0
2384,18000,4.0,4,2505,43,8,1,0,1,0
2385,2795,0.0,1,442,4,108,0,0,0,0
2386,13500,1.0,2,1287,1,3,0,0,0,0
2387,3495,0.0,1,400,4,81,0,0,0,0
2388,3200,1.0,1,700,6,53,1,1,0,1
2389,3000,0.0,1,450,1,29,0,0,0,0
2390,2935,0.0,1,506,5,44,0,0,0,0
2391,3985,3.0,2,1187,7,11,0,0,0,0
2392,6650,2.0,2,949,3,103,0,0,0,0
2393,6100,2.0,1,850,1,86,0,0,1,0
2394,4375,1.0,1,750,4,180,0,0,0,0
2395,11000,3.0,3,2360,7,9,0,0,0,0
2396,3500,1.0,1,686,10,29,0,0,0,0
2397,3230,0.0,1,483,8,16,0,0,0,0
2398,5900,0.0,2,888,2,124,0,0,0,0
2399,11000,2.0,2,1819,6,13,0,0,0,0
2400,1300,0.0,1,275,2,104,0,0,0,0
2401,10900,2.0,2,1508,1,89,1,0,0,0
2402,9785,2.5,2,1638,2,29,1,0,0,0
2403,16500,2.0,2,2075,5,17,0,1,0,1
2404,5505,2.0,2,1139,3,30,0,0,0,0
2405,3140,0.0,1,522,5,17,0,0,0,0
2406,3550,1.0,1,645,2,30,0,0,0,0
2407,7125,2.0,2,1021,2,8,0,0,0,0
2408,4412,1.0,1,668,2,16,0,0,0,0
2409,2500,1.0,1,650,4,96,0,0,0,1
2410,2200,0.0,1,575,7,60,0,1,0,1
2411,3450,0.0,1,625,1,51,0,1,0,0
2412,3800,2.0,1,750,7,32,1,0,0,0
2413,5295,1.0,1,700,2,4,0,0,0,0
2414,3990,2.0,1,880,2,116,0,0,0,0
2415,10500,3.0,3,1940,0,87,1,0,0,0
2416,3500,2.0,2,650,8,116,0,0,0,0
2417,2500,0.0,1,400,5,30,0,1,1,1
2418,3100,1.0,1,610,2,30,0,0,0,0
2419,2550,0.0,1,400,2,86,0,0,0,0
2420,14975,3.0,3,2150,3,32,0,0,0,0
2421,2590,2.0,2,750,3,106,0,0,0,0
2422,2450,0.0,1,590,3,26,0,1,0,0
2423,6500,2.0,2,1100,3,54,0,0,0,0
2424,4290,1.0,1,732,2,6,1,0,0,0
2425,4100,2.0,2,1217,2,113,0,0,0,0
2426,3400,1.0,1,721,7,12,0,1,0,0
2427,2800,1.0,1,650,4,106,0,0,0,0
2428,3375,0.0,1,496,1,52,0,0,0,0
2429,9500,3.0,3,1600,8,46,0,0,0,1
2430,3950,1.0,1,746,1,29,0,1,0,1
2431,5295,1.0,1,590,3,2,0,0,0,0
2432,12500,3.0,2,1600,2,38,0,0,1,0
2433,3650,1.0,1,650,43,14,0,0,0,0
2434,15000,3.0,2,2115,4,91,1,1,1,1
2435,4100,2.0,1,850,4,86,0,0,0,0
2436,4500,0.0,1,698,3,52,0,1,1,1
2437,5100,1.0,1,750,5,3,0,0,0,0
2438,6750,2.0,2,1387,1,88,0,0,0,1
2439,4500,2.0,1,861,4,37,0,1,0,1
2440,6000,4.0,2,2200,6,57,0,0,0,0
2441,4650,2.0,2,1200,2,13,0,0,0,0
2442,4500,1.0,1,778,6,2,0,0,0,0
2443,6495,2.0,2,1080,3,13,0,0,0,0
2444,3775,1.0,1,682,4,7,0,0,0,0
2445,4650,2.0,1,1100,4,106,1,1,1,0
2446,6250,2.0,2,1341,4,9,1,1,1,1
2447,5250,1.0,1,973,2,34,0,0,0,0
2448,5900,0.0,1,861,2,106,0,0,0,0
2449,3800,1.0,1,684,5,15,0,0,0,0
2450,3495,1.0,1,712,8,12,0,0,0,0
2451,4825,1.0,1,710,2,17,0,0,0,0
2452,6000,3.0,2,1200,3,53,0,0,0,0
2453,7004,2.0,2,1331,2,10,0,0,0,0
2454,12900,2.0,2,3000,3,89,0,1,1,0
2455,5000,1.0,1,635,8,10,0,0,0,0
2456,7995,2.0,2,1372,5,10,0,0,0,0
2457,4000,1.0,2,893,1,77,1,0,1,0
2458,1450,0.0,1,500,3,79,0,0,0,0
2459,4000,1.0,2,890,9,106,0,1,0,0
2460,3100,1.0,1,600,3,116,0,1,1,1
2461,2670,0.0,1,600,10,4,0,0,0,0
2462,4500,2.0,2,1200,4,116,0,0,0,0
2463,11495,3.0,3,2038,1,180,1,1,0,1
2464,4040,1.0,1,630,4,16,0,0,0,0
2465,2350,0.0,1,500,10,105,0,0,0,0
2466,4400,1.0,1,800,2,8,1,1,1,1
2467,3645,1.0,1,681,1,19,0,1,0,1
2468,16000,2.5,2,1550,2,86,0,0,0,0
2469,5200,2.0,2,1100,5,59,0,0,0,0
2470,3000,0.0,1,550,7,16,0,1,0,1
2471,4660,1.0,1,744,4,2,0,0,0,0
2472,18500,3.0,3,1957,2,25,0,0,0,0
2473,10000,4.0,3,2042,6,86,0,0,0,0
2474,6000,1.0,1,982,7,6,0,1,0,0
2475,5900,2.0,2,1198,13,50,0,0,0,0
2476,2353,0.0,1,550,12,17,0,0,0,0
2477,4181,1.0,1,586,2,16,0,0,0,0
2478,3461,1.0,1,788,7,29,0,1,1,0
2479,3600,2.0,1,800,2,52,0,0,0,0
2480,3450,0.0,1,661,2,38,0,0,0,0
2481,3500,1.0,1,800,1,29,0,1,0,1
2482,3295,2.0,1,900,15,16,0,0,0,0
2483,6600,2.0,2,1295,10,30,0,0,0,0
2484,8000,3.0,2,1481,6,28,0,0,0,0
2485,3595,1.0,1,625,8,106,0,0,0,0
2486,2900,0.0,1,419,2,29,0,1,0,1
2487,11400,3.0,3,1607,5,88,0,0,0,0
2488,17990,2.0,3,1715,0,2,0,0,0,0
2489,2595,0.0,1,305,2,89,0,0,0,0
2490,6350,3.0,2,1126,10,29,0,0,0,0
2491,2500,1.0,1,599,8,29,0,1,1,1
2492,5400,3.0,2,1500,3,32,0,0,0,0
2493,7700,2.0,2,1309,3,52,1,1,1,0
2494,6200,2.0,2,1210,12,27,0,1,0,1
2495,8795,2.0,1,1200,1,101,0,1,0,0
2496,3575,1.0,1,650,12,36,0,0,0,0
2497,2150,1.0,1,400,2,116,0,0,0,0
2498,7500,2.0,2,1450,4,61,1,1,1,0
2499,3450,1.0,1,746,2,90,0,1,0,0
2500,3200,0.0,1,520,2,14,0,0,0,0
2501,6075,2.0,2,1035,2,0,0,0,0,0
2502,4232,1.0,1,556,3,16,1,1,0,1
2503,3250,1.0,1,600,10,105,0,0,0,0
2504,3670,1.0,1,687,10,7,0,0,1,0
2505,5500,1.0,1,1100,4,31,1,1,0,1
2506,2675,0.0,1,445,1,103,1,1,0,0
2507,5650,1.0,1,850,2,85,0,0,0,0
2508,3500,1.0,1,600,2,89,0,0,0,0
2509,16500,4.0,4,2700,3,29,0,0,0,0
2510,2750,1.0,1,480,1,103,0,0,0,0
2511,8995,2.0,2,1537,9,11,0,0,1,0
2512,4569,1.0,1,920,4,57,0,0,0,0
2513,4870,2.0,2,1038,7,39,0,1,1,0
2514,3500,1.0,1,950,3,136,0,0,0,0
2515,3275,1.0,1,708,14,30,0,0,0,0
2516,14500,4.0,4,2070,4,43,1,0,0,0
2517,2600,1.0,1,700,10,36,0,0,0,0
2518,3000,0.0,1,500,3,115,0,0,0,0
2519,3795,1.0,1,600,4,116,0,0,0,0
2520,7495,2.0,2,1209,2,30,0,1,0,1
2521,4700,2.0,2,1300,7,53,0,1,0,1
2522,3610,0.0,1,525,4,16,0,0,0,0
2523,7895,2.0,2,1100,4,24,0,0,0,0
2524,5510,1.0,1,839,1,1,0,0,0,0
2525,4995,1.0,1,840,4,51,0,0,0,0
2526,2400,0.0,1,400,5,76,0,1,0,0
2527,4400,1.0,1,767,3,11,0,0,0,0
2528,2850,1.0,1,488,1,103,0,0,0,0
2529,3350,2.0,1,700,3,53,0,1,0,0
2530,14000,3.0,3,1948,5,12,1,1,1,0
2531,2200,2.0,1,575,8,115,0,0,0,0
2532,2500,0.0,1,395,12,8,0,0,0,0
2533,2750,1.0,1,400,5,96,0,0,0,1
2534,3600,1.0,1,763,10,27,0,0,0,0
2535,2300,1.0,1,443,2,9,0,0,0,0
2536,2850,1.0,1,750,1,96,1,1,0,0
2537,5897,2.0,2,962,12,4,0,0,0,0
2538,3125,1.0,1,612,8,18,0,1,1,0
2539,4010,1.0,1,709,8,16,0,0,0,0
2540,1775,1.0,1,550,8,96,0,0,0,0
2541,1795,1.0,1,400,6,96,0,0,0,0
2542,3700,1.0,1,808,2,30,0,1,0,1
2543,3195,2.0,1,800,5,116,0,0,0,0
2544,3795,0.0,1,766,4,47,0,0,0,0
2545,1799,0.0,1,400,11,106,0,0,0,0
2546,6600,3.0,2,1166,3,15,0,0,0,0
2547,9300,2.0,2,1342,1,3,0,0,0,0
2548,3540,1.0,1,604,2,89,0,0,0,0
2549,8400,2.0,2,1300,7,14,0,0,0,0
2550,2199,1.0,1,500,5,96,0,0,0,0
2551,2995,1.0,1,350,1,116,0,0,1,0
2552,2450,0.5,1,550,3,60,0,0,0,1
2553,3450,1.0,1,639,3,30,0,1,0,1
2554,4995,1.0,1,785,4,52,0,1,0,0
2555,2849,0.0,1,436,6,106,0,1,1,1
2556,6830,1.0,1,950,1,116,0,0,0,0
2557,9250,3.0,3,1600,2,30,1,1,0,0
2558,2999,1.0,1,900,6,115,0,0,0,0
2559,3750,2.0,1,761,8,31,0,0,1,0
2560,4695,1.0,1,950,2,29,0,1,0,1
2561,5250,2.0,2,1170,3,89,0,0,0,0
2562,2995,1.0,1,616,9,105,1,1,1,1
2563,7675,3.0,2,1302,3,27,0,1,0,0
2564,12500,4.0,2,1771,6,12,1,1,0,1
2565,4500,2.0,1,900,8,52,1,1,1,1
2566,4850,1.0,1,700,4,24,0,0,0,0
2567,4100,2.0,1,550,1,116,1,0,1,0
2568,4000,1.0,1,800,13,9,0,0,0,0
2569,2540,0.0,1,450,3,29,0,0,0,0
2570,3300,1.0,1,725,8,32,0,1,0,1
2571,3295,1.0,1,1086,11,108,0,0,0,0
2572,14750,3.0,2,2311,2,106,0,0,0,0
2573,4550,1.0,1,662,3,11,0,0,0,0
2574,3325,1.0,1,1200,6,86,0,1,0,1
2575,16000,2.0,2,1729,1,11,0,0,0,1
2576,3300,2.0,2,1371,3,85,0,0,0,0
2577,2635,2.0,1,852,4,8,0,0,0,0
2578,7500,2.0,2,1225,7,14,0,0,0,0
2579,5950,1.0,2,900,1,29,0,1,0,0
2580,6250,2.0,2,1230,10,30,0,0,0,0
2581,2550,0.0,1,400,5,82,1,0,1,0
2582,4750,2.0,2,991,10,29,0,0,0,0
2583,6815,2.0,2,1209,4,18,0,0,0,0
2584,5550,1.0,1,813,2,9,0,0,0,0
2585,2500,0.0,1,418,5,56,0,0,0,0
2586,4300,2.0,1,1000,11,43,0,1,0,0
2587,5195,3.0,1,1100,9,86,1,1,1,1
2588,3795,2.0,1,900,7,53,0,0,0,0
2589,4550,1.0,1,800,4,51,0,0,0,0
2590,3286,0.0,1,618,4,47,0,0,0,0
2591,3195,1.0,1,750,2,91,0,1,1,1
2592,12500,3.0,3,1762,4,16,0,1,1,0
2593,3645,1.0,1,666,1,19,0,0,0,0
2594,3650,0.0,1,1000,9,104,0,0,0,0
2595,17000,5.0,3,3500,1,101,0,1,0,0
2596,6900,3.0,2,1194,15,43,0,0,0,0
2597,3600,3.0,1,1100,3,106,1,1,1,0
2598,4800,2.0,2,1200,2,30,0,1,1,0
2599,3230,0.0,1,534,5,17,0,0,0,0
2600,3450,0.0,1,450,3,116,0,1,1,0
2601,4700,3.0,2,1150,14,116,1,0,0,0
2602,3300,1.0,1,700,7,116,0,0,0,0
2603,3194,0.0,1,470,4,19,0,1,1,0
2604,3950,1.0,1,642,6,37,0,1,1,1
2605,2150,1.0,1,700,10,106,0,0,0,0
2606,3700,1.0,1,795,1,104,0,0,0,0
2607,7550,2.0,2,1150,2,17,0,0,0,0
2608,3235,0.0,1,532,5,44,1,0,0,0
2609,3895,2.0,1,900,10,17,0,0,0,0
2610,4500,1.0,1,760,1,64,0,0,0,0
2611,2599,0.0,1,500,5,116,0,0,0,0
2612,12000,2.5,2,1769,2,105,0,1,1,0
2613,3040,0.0,1,473,6,14,0,0,0,0
2614,3922,1.0,1,779,2,116,0,0,0,0
2615,5200,1.0,1,700,4,24,0,0,0,0
2616,7500,1.0,1,860,8,7,1,1,1,0
2617,3995,1.0,1,712,2,16,0,0,0,0
2618,4095,1.0,1,595,3,13,0,0,0,0
2619,2700,0.0,1,424,43,43,0,0,0,0
2620,2850,1.0,1,600,4,56,0,0,0,0
2621,5200,1.0,1,900,9,15,0,0,0,0
2622,3850,1.0,1,676,2,86,0,0,0,0
2623,5695,2.0,2,1350,2,89,0,0,0,0
2624,4795,1.0,1,700,4,24,0,0,0,0
2625,6225,2.0,2,1207,5,17,0,0,0,0
2626,3700,1.0,1,850,5,86,0,0,0,0
2627,3595,1.0,1,775,4,53,0,0,0,0
2628,2900,2.0,1,800,5,115,0,0,0,0
2629,6100,2.0,2,1035,2,0,0,0,0,0
2630,2700,0.0,1,531,3,53,0,0,0,0
2631,6000,1.0,1,948,6,28,0,0,0,0
2632,3250,1.0,1,585,5,30,0,1,1,1
2633,10500,3.0,3,1587,5,10,1,1,0,1
2634,14700,3.0,3,1622,1,89,0,0,0,0
2635,4850,2.0,2,948,14,30,0,0,0,0
2636,2100,0.0,1,467,11,50,0,0,0,0
2637,3197,0.0,1,468,2,16,0,0,0,0
2638,17495,4.0,4,2800,2,91,0,0,0,0
2639,4600,4.0,2,1500,3,106,0,1,0,0
2640,10250,2.0,2,1400,3,116,0,0,0,0
2641,3950,1.0,1,649,2,27,0,0,0,0
2642,6800,3.0,2,1040,4,37,0,0,0,0
2643,17500,4.0,3,3200,3,116,0,0,0,0
2644,3300,1.0,1,725,1,29,0,0,0,0
2645,7995,2.0,2,1531,2,106,0,0,0,0
2646,3600,1.0,1,700,6,37,0,1,1,0
2647,3400,1.0,1,750,2,116,0,0,0,0
2648,6900,1.0,2,1097,2,96,0,0,0,0
2649,5830,2.0,2,1097,1,19,0,0,0,0
2650,3400,0.0,1,429,2,13,1,1,0,1
2651,4800,2.0,1,900,4,33,0,0,0,0
2652,2700,2.0,1,625,1,116,0,0,0,0
2653,2395,0.0,1,550,2,86,0,0,0,0
2654,5400,1.0,1,722,6,13,0,1,0,1
2655,8900,2.0,2,1700,2,43,0,1,0,0
2656,3400,2.0,1,900,3,52,1,0,1,0
2657,7505,2.0,2,1447,5,17,0,0,0,0
2658,3000,0.5,1,636,7,33,0,0,0,0
2659,6000,2.0,2,1198,3,11,0,1,0,0
2660,5150,1.0,1,977,10,27,0,0,0,0
2661,2250,1.0,1,600,14,96,0,0,0,0
2662,3395,1.0,1,600,12,36,0,0,0,0
2663,3300,1.0,1,500,1,51,0,0,0,0
2664,2495,0.0,1,435,8,28,0,0,0,0
2665,4500,3.0,2,1400,4,116,0,0,0,0
2666,4250,2.0,2,1250,5,76,0,0,0,0
2667,10000,3.0,2,2900,2,92,0,0,0,0
2668,5850,2.0,2,1144,3,18,0,1,0,0
2669,3221,0.0,1,597,3,44,0,0,0,0
2670,19000,2.0,2,1441,8,7,1,0,0,0
2671,4000,2.0,2,1000,5,12,0,0,0,0
2672,4600,1.0,1,799,2,6,0,1,0,1
2673,3750,1.0,1,920,9,30,0,1,0,0
2674,2750,1.0,1,549,5,56,0,0,0,0
2675,3195,0.0,1,520,2,14,0,0,0,0
2676,1895,0.0,1,500,4,3,0,0,0,0
2677,3550,0.0,1,569,2,38,0,1,1,0
2678,4500,1.0,1,704,2,6,0,1,0,1
2679,8000,2.0,2,972,3,8,0,0,0,0
2680,3200,0.0,1,557,3,44,0,0,0,0
2681,2995,0.0,1,375,5,86,0,0,0,0
2682,5650,2.0,2,1077,11,12,1,1,1,0
2683,6450,2.0,2,1216,2,101,0,1,1,0
2684,12500,1.0,1,2600,5,96,1,0,0,0
2685,3450,1.0,1,662,1,19,0,1,0,1
2686,3600,1.0,1,825,6,30,0,0,0,0
2687,4040,1.0,2,953,8,18,0,1,0,0
2688,3895,1.0,1,828,5,86,1,0,0,0
2689,2500,1.0,1,600,2,59,0,1,0,1
2690,6600,2.0,2,1207,2,9,1,1,0,1
2691,2275,0.0,1,550,5,116,0,0,0,0
2692,2400,0.0,1,450,7,55,0,0,0,0
2693,4500,1.0,1,886,1,180,0,0,1,0
2694,3150,1.0,1,500,8,32,0,1,0,1
2695,2995,1.0,1,750,3,51,0,0,0,1
2696,6050,3.0,2,1200,12,36,0,0,0,0
2697,5400,2.0,2,2000,9,104,0,0,0,0
2698,6800,2.0,2,1284,4,47,0,0,0,1
2699,5244,2.0,1,888,0,4,0,0,0,0
2700,7700,3.0,2,1164,2,0,0,0,0,0
2701,5995,2.0,2,968,2,28,0,0,0,0
2702,6795,2.0,2,1400,8,9,1,1,1,1
2703,3190,1.0,1,785,10,6,0,0,0,0
2704,3800,0.0,1,446,1,11,0,0,0,0
2705,4302,1.0,1,510,3,16,1,1,0,0
2706,15000,4.0,3,2200,7,34,0,0,0,0
2707,4000,1.0,1,800,2,9,0,0,0,0
2708,2800,2.0,1,700,1,96,0,0,0,0
2709,5190,2.0,2,972,4,28,1,1,0,0
2710,3250,0.0,1,500,10,48,0,0,0,0
2711,3990,1.0,1,684,8,16,0,0,0,0
2712,2950,1.0,1,500,7,88,1,0,0,0
2713,2699,1.0,1,800,13,106,0,0,0,0
2714,8000,2.0,2,1100,3,29,0,0,0,0
2715,20000,3.0,3,2500,9,15,0,0,0,0
2716,5200,2.0,2,1400,8,86,1,0,1,0
2717,3450,1.0,1,800,3,89,1,1,1,0
2718,5995,2.0,1,950,3,116,0,0,1,0
2719,2700,0.0,1,600,10,27,0,1,1,0
2720,3900,1.0,1,667,6,8,0,0,0,0
2721,12995,2.0,2,1672,4,7,0,0,0,0
2722,4995,2.0,2,1050,2,34,0,1,0,1
2723,5700,3.0,2,1400,3,32,0,0,0,0
2724,2790,0.0,1,487,4,47,0,0,0,0
2725,3200,2.0,1,725,2,116,0,1,1,1
2726,8975,3.0,3,1600,8,31,0,0,1,0
2727,6200,1.0,1,958,3,116,0,0,0,0
2728,2700,0.0,1,417,2,28,1,1,1,1
2729,4250,1.0,1,759,3,11,0,1,0,1
2730,2800,0.0,1,570,4,51,0,1,0,0
2731,2100,0.0,1,550,3,116,1,0,0,0
2732,3195,3.0,1,1700,7,96,0,0,0,0
2733,6500,2.0,2,1150,6,11,0,1,0,0
2734,2995,0.0,1,500,6,58,0,0,0,0
2735,4850,1.0,1,675,2,42,0,0,0,0
2736,1395,1.0,1,500,5,111,0,0,0,0
2737,6600,2.0,2,1550,4,33,0,0,0,0
2738,6250,3.0,3,1800,2,92,0,0,0,0
2739,13750,3.0,3,1683,1,89,1,0,1,0
2740,2870,0.0,1,585,2,120,0,0,0,0
2741,13500,2.0,2,1612,3,11,0,0,0,0
2742,12000,3.0,2,1949,8,9,0,1,0,0
2743,8000,2.0,2,1100,5,30,0,0,0,0
2744,6000,1.0,1,1200,1,106,0,1,0,1
2745,7900,2.0,2,1324,8,1,0,0,0,0
2746,4800,2.0,2,1100,6,59,0,0,0,0
2747,3810,1.0,1,707,4,28,0,0,0,0
2748,4500,0.0,1,500,6,116,1,0,1,0
2749,4500,2.0,1,900,43,14,0,0,0,0
2750,3125,0.0,1,627,2,120,0,0,0,0
2751,2150,0.0,1,500,3,86,0,0,1,0
2752,4000,1.0,1,868,2,58,0,1,1,0
2753,2350,0.0,1,400,1,101,0,1,0,1
2754,2495,0.0,1,450,2,116,0,0,1,0
2755,3410,1.0,1,788,7,29,0,0,0,0
2756,4665,1.0,1,941,7,39,0,1,1,1
2757,3900,1.0,1,682,15,43,0,0,0,0
2758,5735,2.0,2,1115,4,28,0,0,0,0
2759,2385,2.0,1,800,9,106,0,0,0,0
2760,10500,2.0,2,1625,2,75,0,0,0,0
2761,3055,0.0,1,578,4,47,0,0,0,0
2762,3000,0.0,1,640,5,13,0,1,0,1
2763,4865,1.0,1,729,2,13,0,1,1,0
2764,4500,1.0,1,1100,1,180,0,0,0,0
2765,3000,0.0,1,573,11,31,0,1,0,0
2766,4395,1.0,1,800,4,7,0,0,0,0
2767,3400,1.0,1,760,12,27,0,1,0,1
2768,2700,1.0,1,750,1,9,0,0,0,0
2769,4700,1.0,1,708,2,6,0,0,0,0
2770,3600,1.0,1,768,2,26,1,1,0,1
2771,3500,1.0,1,750,7,49,0,0,1,0
2772,3975,1.0,1,741,1,29,1,0,0,0
2773,3525,1.0,1,633,2,41,0,1,0,1
2774,1900,1.0,1,650,5,94,0,0,0,0
2775,6150,3.0,2,1126,10,29,0,0,0,0
2776,4395,2.0,1,1000,4,76,0,1,0,0
2777,3345,3.0,1,1500,3,94,0,0,0,0
2778,4695,3.0,1,800,2,116,0,0,0,0
2779,3500,1.0,1,707,12,27,0,0,0,0
2780,5995,2.0,2,1500,3,89,0,0,0,0
2781,5400,1.0,1,714,1,1,0,0,0,0
2782,2670,0.0,1,265,9,0,0,0,0,0
2783,5850,1.0,1,1100,2,30,0,0,0,0
2784,5800,2.0,1,1031,1,19,0,0,0,0
2785,16500,2.0,2,1766,3,116,0,0,0,0
2786,7115,2.0,2,1413,5,17,0,0,0,0
2787,11500,3.0,2,2200,4,96,0,1,1,1
2788,2695,0.0,1,375,4,108,0,0,0,0
2789,3430,1.0,1,900,6,53,0,0,0,0
2790,3695,1.0,1,785,3,11,0,1,0,0
2791,2700,0.0,1,525,11,12,0,0,0,0
2792,6700,3.0,2,1355,15,60,0,0,0,0
2793,2910,1.0,1,800,10,4,0,1,0,0
2794,1875,0.0,1,450,3,116,0,0,0,0
2795,2925,0.0,1,580,6,33,0,0,0,0
2796,9200,2.0,2,1500,2,106,1,0,1,0
2797,2600,1.0,1,600,9,96,0,0,0,0
2798,8150,1.0,1,860,8,7,1,1,1,0
2799,3365,1.0,1,614,6,14,0,0,0,0
2800,2750,1.0,1,1236,4,6,0,0,0,0
2801,3250,1.0,1,722,12,32,0,1,0,1
2802,2950,0.0,1,600,4,85,0,0,0,0
2803,4500,1.0,1,850,2,30,0,0,0,0
2804,4375,1.0,1,693,2,8,0,1,0,1
2805,6995,2.0,2,1446,3,11,0,1,1,1
2806,3500,1.0,1,700,11,31,0,1,1,0
2807,2500,0.0,1,550,1,54,1,0,1,0
2808,4995,1.0,1,850,1,77,0,1,1,0
2809,6995,2.0,2,1350,6,104,0,0,0,0
2810,6800,1.0,1,800,2,121,0,0,0,0
2811,4950,1.0,1,810,2,30,0,0,0,0
2812,3800,2.0,1,700,4,116,0,0,0,0
2813,4273,1.0,1,723,9,9,0,0,0,0
2814,10000,3.0,3,1770,5,10,0,0,0,0
2815,2825,0.0,1,505,2,41,1,0,0,0
2816,2575,1.0,1,600,4,8,0,0,0,0
2817,7865,3.0,2,1421,4,28,0,0,0,0
2818,3210,0.0,1,576,5,44,0,0,0,0
2819,3150,1.0,1,700,12,27,0,0,0,0
